captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band
CPT106325,2026-06-01 17:38:00,Bangalore,Cab,fos_field,BAN-Z22,mid,te,35-44
CPT117540,2026-06-01 17:46:00,Bangalore,Cab,organic_app,BAN-Z14,low,mr,35-44
CPT124626,2026-06-01 17:49:00,Hyderabad,Cab,fos_field,HYD-Z09,low,kn,25-34
CPT113502,2026-06-01 17:54:00,Bangalore,Cab,referral,BAN-Z08,low,hi,25-34
CPT123147,2026-06-01 18:07:00,Pune,Cab,referral,PUN-Z24,high,hi,25-34
CPT119072,2026-06-01 18:07:00,Hyderabad,Auto,fos_field,HYD-Z23,mid,te,25-34
CPT100056,2026-06-01 18:09:00,Pune,Cab,referral,PUN-Z15,low,kn,18-24
CPT104328,2026-06-01 18:09:00,Bangalore,Cab,fos_field,BAN-Z17,low,mr,25-34
CPT101160,2026-06-01 18:12:00,Hyderabad,Cab,paid_digital,HYD-Z08,mid,te,35-44
CPT122057,2026-06-01 18:18:00,Delhi,ERickshaw,organic_app,DEL-Z21,low,en,35-44
CPT124555,2026-06-01 18:31:00,Delhi,Auto,referral,DEL-Z16,high,en,35-44
CPT119161,2026-06-01 19:12:00,Bangalore,Cab,paid_digital,BAN-Z13,low,kn,18-24
CPT118183,2026-06-01 19:17:00,Hyderabad,Cab,organic_app,HYD-Z23,mid,kn,35-44
CPT118717,2026-06-01 19:20:00,Hyderabad,Auto,gc_telecalling,HYD-Z11,low,en,45+
CPT113313,2026-06-01 19:25:00,Bangalore,Auto,paid_digital,BAN-Z14,low,kn,45+
CPT124685,2026-06-01 19:29:00,Hyderabad,Cab,organic_app,HYD-Z23,high,te,35-44
CPT121269,2026-06-01 19:30:00,Hyderabad,Cab,fos_field,HYD-Z11,mid,kn,18-24
CPT106777,2026-06-01 19:38:00,Bangalore,Auto,organic_app,BAN-Z21,low,mr,35-44
CPT100686,2026-06-01 19:38:00,Pune,Auto,fos_field,PUN-Z16,low,hi,25-34
CPT114583,2026-06-01 19:40:00,Pune,Cab,referral,PUN-Z09,low,en,35-44
CPT120080,2026-06-01 19:41:00,Pune,Auto,referral,PUN-Z12,low,hi,25-34
CPT110182,2026-06-01 19:44:00,Bangalore,Cab,organic_app,BAN-Z13,mid,te,35-44
CPT123980,2026-06-01 19:49:00,Hyderabad,Auto,organic_app,HYD-Z12,low,kn,25-34
CPT123127,2026-06-01 19:53:00,Bangalore,ERickshaw,fos_field,BAN-Z11,low,mr,25-34
CPT120301,2026-06-01 19:54:00,Bangalore,Auto,fos_field,BAN-Z17,low,kn,25-34
CPT101547,2026-06-01 19:59:00,Hyderabad,ERickshaw,organic_app,HYD-Z20,low,te,35-44
CPT114974,2026-06-01 19:59:00,Pune,Cab,fos_field,PUN-Z09,high,en,35-44
CPT111996,2026-06-01 20:01:00,Delhi,Auto,fos_field,DEL-Z17,mid,te,25-34
CPT120265,2026-06-01 20:08:00,Bangalore,Cab,fos_field,BAN-Z22,low,en,18-24
CPT122862,2026-06-01 20:18:00,Hyderabad,Cab,referral,HYD-Z07,low,hi,35-44
CPT102968,2026-06-01 20:22:00,Delhi,Cab,fos_field,DEL-Z17,high,hi,25-34
CPT117017,2026-06-01 20:33:00,Delhi,ERickshaw,referral,DEL-Z11,mid,kn,45+
CPT104000,2026-06-01 20:36:00,Delhi,Auto,referral,DEL-Z11,high,en,25-34
CPT102585,2026-06-01 20:44:00,Bangalore,Auto,fos_field,BAN-Z02,low,te,35-44
CPT107284,2026-06-01 21:15:00,Hyderabad,Cab,referral,HYD-Z04,mid,hi,25-34
CPT105893,2026-06-01 21:20:00,Pune,Auto,fos_field,PUN-Z08,low,te,25-34
CPT116488,2026-06-01 21:24:00,Bangalore,Auto,gc_telecalling,BAN-Z13,low,kn,25-34
CPT111836,2026-06-01 21:32:00,Hyderabad,ERickshaw,gc_telecalling,HYD-Z17,mid,kn,18-24
CPT107724,2026-06-01 21:42:00,Hyderabad,Auto,fos_field,HYD-Z02,low,te,35-44
CPT104711,2026-06-02 06:08:00,Pune,Auto,organic_app,PUN-Z02,low,mr,35-44
CPT114973,2026-06-02 06:09:00,Hyderabad,Auto,organic_app,HYD-Z02,high,hi,25-34
CPT109175,2026-06-02 06:13:00,Hyderabad,Cab,organic_app,HYD-Z01,mid,hi,35-44
CPT118495,2026-06-02 06:14:00,Bangalore,Cab,organic_app,BAN-Z17,low,mr,25-34
CPT116742,2026-06-02 06:19:00,Bangalore,Auto,organic_app,BAN-Z16,mid,kn,35-44
CPT117394,2026-06-02 06:19:00,Delhi,Auto,paid_digital,DEL-Z22,low,kn,18-24
CPT114502,2026-06-02 06:21:00,Hyderabad,Auto,paid_digital,HYD-Z04,mid,mr,45+
CPT123067,2026-06-02 06:30:00,Hyderabad,Auto,referral,HYD-Z04,low,kn,35-44
CPT107415,2026-06-02 06:31:00,Delhi,ERickshaw,gc_telecalling,DEL-Z13,high,kn,35-44
CPT121827,2026-06-02 06:34:00,Bangalore,Auto,gc_telecalling,BAN-Z14,low,kn,25-34
CPT122763,2026-06-02 06:43:00,Delhi,ERickshaw,fos_field,DEL-Z03,low,mr,35-44
CPT101924,2026-06-02 06:47:00,Hyderabad,Auto,fos_field,HYD-Z16,low,kn,18-24
CPT124607,2026-06-02 06:55:00,Hyderabad,Auto,organic_app,HYD-Z02,mid,hi,18-24
CPT120697,2026-06-02 07:01:00,Hyderabad,Auto,organic_app,HYD-Z20,mid,hi,18-24
CPT120549,2026-06-02 07:04:00,Pune,Cab,fos_field,PUN-Z15,high,en,45+
CPT105620,2026-06-02 07:08:00,Delhi,ERickshaw,referral,DEL-Z12,low,te,25-34
CPT119601,2026-06-02 07:27:00,Hyderabad,Auto,fos_field,HYD-Z11,high,en,25-34
CPT107998,2026-06-02 07:31:00,Delhi,Cab,organic_app,DEL-Z11,low,kn,18-24
CPT116714,2026-06-02 07:40:00,Pune,Auto,fos_field,PUN-Z19,high,en,18-24
CPT118534,2026-06-02 07:48:00,Delhi,Cab,referral,DEL-Z07,low,en,35-44
CPT119396,2026-06-02 07:50:00,Pune,ERickshaw,fos_field,PUN-Z19,mid,en,25-34
CPT116968,2026-06-02 07:52:00,Bangalore,Cab,organic_app,BAN-Z07,low,kn,45+
CPT110450,2026-06-02 08:01:00,Delhi,Auto,organic_app,DEL-Z07,low,en,18-24
CPT105106,2026-06-02 08:02:00,Hyderabad,Cab,referral,HYD-Z08,low,mr,35-44
CPT116215,2026-06-02 08:03:00,Pune,Auto,fos_field,PUN-Z14,mid,kn,35-44
CPT113438,2026-06-02 08:05:00,Hyderabad,Cab,referral,HYD-Z18,mid,hi,45+
CPT108882,2026-06-02 08:06:00,Delhi,Auto,organic_app,DEL-Z05,low,kn,25-34
CPT107798,2026-06-02 08:08:00,Pune,Auto,organic_app,PUN-Z11,high,kn,18-24
CPT114040,2026-06-02 08:13:00,Hyderabad,Cab,organic_app,HYD-Z12,low,hi,25-34
CPT115544,2026-06-02 08:15:00,Hyderabad,Cab,fos_field,HYD-Z12,low,kn,35-44
CPT118219,2026-06-02 08:19:00,Pune,Cab,referral,PUN-Z06,mid,en,25-34
CPT106336,2026-06-02 08:24:00,Bangalore,Auto,organic_app,BAN-Z17,low,en,25-34
CPT110789,2026-06-02 08:29:00,Pune,Auto,referral,PUN-Z03,low,kn,18-24
CPT101408,2026-06-02 08:32:00,Hyderabad,Cab,fos_field,HYD-Z18,low,en,25-34
CPT103169,2026-06-02 08:36:00,Hyderabad,Auto,referral,HYD-Z08,low,te,35-44
CPT119731,2026-06-02 08:42:00,Pune,Cab,organic_app,PUN-Z08,high,en,45+
CPT124635,2026-06-02 08:46:00,Delhi,Auto,fos_field,DEL-Z18,mid,hi,18-24
CPT116600,2026-06-02 08:49:00,Delhi,Auto,paid_digital,DEL-Z05,low,hi,35-44
CPT124027,2026-06-02 08:51:00,Bangalore,Auto,referral,BAN-Z07,low,en,25-34
CPT120051,2026-06-02 08:58:00,Delhi,Auto,organic_app,DEL-Z23,low,te,18-24
CPT114435,2026-06-02 09:01:00,Pune,Auto,paid_digital,PUN-Z14,low,kn,35-44
CPT108883,2026-06-02 09:23:00,Delhi,Auto,paid_digital,DEL-Z03,mid,mr,35-44
CPT104384,2026-06-02 09:23:00,Hyderabad,Cab,fos_field,HYD-Z16,high,hi,45+
CPT101864,2026-06-02 09:36:00,Hyderabad,Cab,fos_field,HYD-Z04,low,kn,25-34
CPT119036,2026-06-02 09:38:00,Delhi,Auto,fos_field,DEL-Z11,low,te,35-44
CPT122466,2026-06-02 09:41:00,Delhi,ERickshaw,organic_app,DEL-Z20,low,mr,25-34
CPT112499,2026-06-02 09:45:00,Delhi,Cab,organic_app,DEL-Z06,high,mr,25-34
CPT107120,2026-06-02 09:52:00,Delhi,Auto,fos_field,DEL-Z23,mid,hi,25-34
CPT105537,2026-06-02 10:02:00,Delhi,Auto,paid_digital,DEL-Z15,high,en,25-34
CPT105153,2026-06-02 10:05:00,Delhi,ERickshaw,referral,DEL-Z22,high,hi,45+
CPT112598,2026-06-02 10:08:00,Hyderabad,Cab,organic_app,HYD-Z09,low,mr,25-34
CPT121438,2026-06-02 10:15:00,Delhi,ERickshaw,referral,DEL-Z10,high,mr,45+
CPT120148,2026-06-02 10:16:00,Bangalore,Cab,referral,BAN-Z12,mid,en,35-44
CPT122588,2026-06-02 10:16:00,Hyderabad,Cab,fos_field,HYD-Z21,mid,en,25-34
CPT101092,2026-06-02 10:23:00,Pune,Auto,organic_app,PUN-Z24,low,mr,35-44
CPT109939,2026-06-02 10:28:00,Pune,Auto,fos_field,PUN-Z08,mid,mr,25-34
CPT115834,2026-06-02 10:32:00,Bangalore,ERickshaw,referral,BAN-Z18,mid,te,35-44
CPT114335,2026-06-02 10:37:00,Hyderabad,Auto,referral,HYD-Z07,mid,en,18-24
CPT123935,2026-06-02 10:39:00,Pune,Auto,organic_app,PUN-Z20,mid,te,18-24
CPT104823,2026-06-02 10:41:00,Pune,Cab,referral,PUN-Z07,high,en,35-44
CPT118749,2026-06-02 10:50:00,Pune,Auto,organic_app,PUN-Z05,mid,en,25-34
CPT106141,2026-06-02 10:50:00,Hyderabad,Cab,organic_app,HYD-Z20,mid,hi,35-44
CPT106402,2026-06-02 11:00:00,Bangalore,Auto,organic_app,BAN-Z19,low,en,45+
CPT113346,2026-06-02 11:11:00,Pune,Auto,referral,PUN-Z11,low,kn,25-34
CPT122805,2026-06-02 11:19:00,Pune,Auto,referral,PUN-Z23,high,te,45+
CPT118119,2026-06-02 11:21:00,Bangalore,ERickshaw,referral,BAN-Z11,low,te,35-44
CPT112496,2026-06-02 11:37:00,Bangalore,Cab,referral,BAN-Z19,low,te,45+
CPT101930,2026-06-02 11:39:00,Bangalore,Cab,fos_field,BAN-Z18,high,te,25-34
CPT121485,2026-06-02 11:43:00,Delhi,ERickshaw,referral,DEL-Z17,low,hi,18-24
CPT104469,2026-06-02 11:57:00,Pune,Auto,organic_app,PUN-Z21,high,te,25-34
CPT114433,2026-06-02 11:59:00,Pune,Auto,referral,PUN-Z14,low,mr,18-24
CPT107700,2026-06-02 11:59:00,Bangalore,Cab,referral,BAN-Z08,low,kn,35-44
CPT101870,2026-06-02 12:03:00,Delhi,ERickshaw,organic_app,DEL-Z19,low,hi,18-24
CPT100323,2026-06-02 12:10:00,Hyderabad,Cab,paid_digital,HYD-Z05,mid,en,25-34
CPT111787,2026-06-02 12:24:00,Pune,Auto,organic_app,PUN-Z22,mid,kn,35-44
CPT110445,2026-06-02 12:35:00,Pune,Cab,fos_field,PUN-Z08,low,en,18-24
CPT104078,2026-06-02 12:37:00,Bangalore,Auto,organic_app,BAN-Z09,low,kn,45+
CPT115443,2026-06-02 12:51:00,Delhi,Auto,gc_telecalling,DEL-Z01,low,en,45+
CPT114611,2026-06-02 13:08:00,Delhi,ERickshaw,fos_field,DEL-Z17,low,hi,35-44
CPT114564,2026-06-02 13:22:00,Bangalore,Auto,referral,BAN-Z09,mid,kn,35-44
CPT120225,2026-06-02 13:30:00,Bangalore,Auto,fos_field,BAN-Z10,high,kn,25-34
CPT118824,2026-06-02 13:40:00,Pune,Cab,organic_app,PUN-Z24,high,en,25-34
CPT112740,2026-06-02 13:55:00,Hyderabad,Auto,organic_app,HYD-Z01,mid,en,18-24
CPT112941,2026-06-02 13:58:00,Delhi,Cab,fos_field,DEL-Z05,mid,te,35-44
CPT111613,2026-06-02 14:00:00,Hyderabad,Auto,referral,HYD-Z06,high,en,45+
CPT115173,2026-06-02 14:00:00,Hyderabad,ERickshaw,referral,HYD-Z02,low,te,25-34
CPT117248,2026-06-02 14:17:00,Pune,Auto,organic_app,PUN-Z21,low,te,35-44
CPT111814,2026-06-02 14:17:00,Hyderabad,Auto,referral,HYD-Z17,low,en,25-34
CPT106984,2026-06-02 14:23:00,Delhi,Auto,organic_app,DEL-Z03,high,kn,35-44
CPT114462,2026-06-02 14:27:00,Delhi,Auto,fos_field,DEL-Z24,high,mr,18-24
CPT105319,2026-06-02 14:29:00,Hyderabad,Auto,fos_field,HYD-Z13,high,kn,18-24
CPT113035,2026-06-02 14:34:00,Hyderabad,Auto,organic_app,HYD-Z11,high,te,35-44
CPT119187,2026-06-02 14:35:00,Bangalore,Auto,paid_digital,BAN-Z13,low,mr,18-24
CPT120208,2026-06-02 14:35:00,Bangalore,Auto,paid_digital,BAN-Z15,mid,en,35-44
CPT102941,2026-06-02 14:37:00,Hyderabad,Auto,fos_field,HYD-Z19,high,mr,45+
CPT105211,2026-06-02 14:38:00,Hyderabad,Auto,organic_app,HYD-Z05,low,kn,25-34
CPT101557,2026-06-02 14:43:00,Delhi,ERickshaw,fos_field,DEL-Z20,mid,en,45+
CPT117376,2026-06-02 14:46:00,Bangalore,ERickshaw,referral,BAN-Z17,mid,en,25-34
CPT122340,2026-06-02 14:59:00,Bangalore,Auto,fos_field,BAN-Z24,high,mr,18-24
CPT124871,2026-06-02 15:03:00,Delhi,ERickshaw,organic_app,DEL-Z08,low,te,18-24
CPT111867,2026-06-02 15:06:00,Pune,Auto,organic_app,PUN-Z14,low,en,45+
CPT124346,2026-06-02 15:11:00,Delhi,Auto,referral,DEL-Z09,high,hi,25-34
CPT106778,2026-06-02 15:11:00,Hyderabad,Auto,organic_app,HYD-Z21,high,hi,25-34
CPT102318,2026-06-02 15:19:00,Delhi,ERickshaw,paid_digital,DEL-Z11,mid,hi,35-44
CPT110047,2026-06-02 15:22:00,Hyderabad,Cab,fos_field,HYD-Z23,low,hi,18-24
CPT116911,2026-06-02 15:22:00,Hyderabad,Cab,referral,HYD-Z01,high,mr,25-34
CPT106808,2026-06-02 15:36:00,Pune,ERickshaw,organic_app,PUN-Z10,mid,mr,25-34
CPT117493,2026-06-02 15:48:00,Hyderabad,Cab,organic_app,HYD-Z08,mid,hi,25-34
CPT118555,2026-06-02 15:53:00,Bangalore,Cab,referral,BAN-Z01,high,kn,35-44
CPT110877,2026-06-02 15:54:00,Delhi,Cab,gc_telecalling,DEL-Z19,low,kn,35-44
CPT116090,2026-06-02 15:58:00,Hyderabad,Cab,organic_app,HYD-Z15,low,hi,35-44
CPT110129,2026-06-02 15:59:00,Delhi,Auto,organic_app,DEL-Z12,mid,te,25-34
CPT102917,2026-06-02 16:02:00,Hyderabad,Cab,paid_digital,HYD-Z16,low,mr,18-24
CPT103340,2026-06-02 16:15:00,Delhi,ERickshaw,organic_app,DEL-Z16,low,kn,25-34
CPT115611,2026-06-02 16:15:00,Hyderabad,ERickshaw,organic_app,HYD-Z06,mid,en,25-34
CPT101370,2026-06-02 16:24:00,Pune,Auto,fos_field,PUN-Z05,low,te,25-34
CPT107945,2026-06-02 16:25:00,Pune,Auto,fos_field,PUN-Z09,mid,kn,25-34
CPT118736,2026-06-02 16:27:00,Hyderabad,Cab,organic_app,HYD-Z13,low,mr,18-24
CPT124353,2026-06-02 16:30:00,Bangalore,Cab,gc_telecalling,BAN-Z24,low,mr,45+
CPT111048,2026-06-02 16:38:00,Delhi,Auto,paid_digital,DEL-Z11,low,mr,35-44
CPT108607,2026-06-02 16:39:00,Delhi,Cab,fos_field,DEL-Z02,low,te,35-44
CPT114170,2026-06-02 16:43:00,Delhi,ERickshaw,gc_telecalling,DEL-Z07,low,hi,35-44
CPT112656,2026-06-02 16:46:00,Delhi,Cab,paid_digital,DEL-Z14,high,mr,25-34
CPT121807,2026-06-02 16:56:00,Bangalore,ERickshaw,paid_digital,BAN-Z14,low,en,35-44
CPT107864,2026-06-02 16:56:00,Hyderabad,Auto,referral,HYD-Z14,mid,mr,35-44
CPT115509,2026-06-02 16:56:00,Bangalore,Auto,paid_digital,BAN-Z01,low,en,25-34
CPT102799,2026-06-02 17:02:00,Bangalore,Cab,organic_app,BAN-Z21,mid,hi,18-24
CPT122618,2026-06-02 17:04:00,Hyderabad,Cab,organic_app,HYD-Z02,low,te,25-34
CPT106952,2026-06-02 17:05:00,Pune,Cab,fos_field,PUN-Z24,low,kn,25-34
CPT115091,2026-06-02 17:05:00,Pune,Cab,referral,PUN-Z19,low,mr,25-34
CPT104383,2026-06-02 17:05:00,Hyderabad,Auto,paid_digital,HYD-Z01,mid,en,45+
CPT103870,2026-06-02 17:05:00,Hyderabad,Auto,referral,HYD-Z05,mid,te,25-34
CPT110713,2026-06-02 17:09:00,Hyderabad,Cab,paid_digital,HYD-Z01,mid,kn,25-34
CPT113951,2026-06-02 17:10:00,Delhi,Auto,fos_field,DEL-Z09,mid,en,25-34
CPT108625,2026-06-02 17:12:00,Delhi,ERickshaw,fos_field,DEL-Z20,low,hi,35-44
CPT114205,2026-06-02 17:16:00,Hyderabad,ERickshaw,paid_digital,HYD-Z13,mid,en,25-34
CPT122143,2026-06-02 17:19:00,Pune,Auto,gc_telecalling,PUN-Z04,low,en,45+
CPT117065,2026-06-02 17:33:00,Hyderabad,Auto,gc_telecalling,HYD-Z08,low,hi,35-44
CPT116958,2026-06-02 17:39:00,Delhi,ERickshaw,paid_digital,DEL-Z20,low,kn,25-34
CPT122046,2026-06-02 17:40:00,Pune,Auto,gc_telecalling,PUN-Z24,low,mr,25-34
CPT105047,2026-06-02 17:44:00,Pune,Auto,referral,PUN-Z01,low,hi,45+
CPT121638,2026-06-02 17:45:00,Hyderabad,Auto,organic_app,HYD-Z04,high,hi,35-44
CPT103778,2026-06-02 17:46:00,Delhi,ERickshaw,organic_app,DEL-Z02,low,kn,25-34
CPT106711,2026-06-02 17:46:00,Bangalore,Auto,organic_app,BAN-Z08,low,mr,35-44
CPT112567,2026-06-02 17:51:00,Hyderabad,Auto,fos_field,HYD-Z07,low,kn,25-34
CPT113113,2026-06-02 17:54:00,Bangalore,Auto,referral,BAN-Z13,low,te,25-34
CPT103297,2026-06-02 17:56:00,Pune,ERickshaw,gc_telecalling,PUN-Z03,mid,mr,45+
CPT121990,2026-06-02 17:59:00,Hyderabad,ERickshaw,referral,HYD-Z10,high,te,25-34
CPT112992,2026-06-02 18:01:00,Bangalore,Cab,fos_field,BAN-Z12,mid,mr,18-24
CPT118889,2026-06-02 18:04:00,Delhi,Auto,fos_field,DEL-Z11,low,te,35-44
CPT108475,2026-06-02 18:17:00,Delhi,Auto,referral,DEL-Z03,mid,kn,25-34
CPT101374,2026-06-02 18:20:00,Bangalore,Auto,referral,BAN-Z23,mid,hi,18-24
CPT114215,2026-06-02 18:34:00,Bangalore,Auto,paid_digital,BAN-Z01,low,te,45+
CPT112816,2026-06-02 18:39:00,Pune,Auto,organic_app,PUN-Z03,low,hi,25-34
CPT122654,2026-06-02 18:39:00,Hyderabad,Auto,referral,HYD-Z17,mid,hi,25-34
CPT102089,2026-06-02 18:46:00,Pune,Auto,organic_app,PUN-Z18,mid,kn,25-34
CPT115345,2026-06-02 18:48:00,Bangalore,Cab,fos_field,BAN-Z21,high,te,25-34
CPT106229,2026-06-02 19:02:00,Delhi,Cab,referral,DEL-Z03,mid,hi,45+
CPT100228,2026-06-02 19:06:00,Hyderabad,Auto,organic_app,HYD-Z13,high,kn,45+
CPT103209,2026-06-02 19:14:00,Delhi,ERickshaw,gc_telecalling,DEL-Z18,low,hi,35-44
CPT119909,2026-06-02 19:17:00,Hyderabad,Cab,organic_app,HYD-Z03,mid,en,45+
CPT109068,2026-06-02 19:17:00,Hyderabad,Auto,paid_digital,HYD-Z02,low,mr,35-44
CPT105394,2026-06-02 19:19:00,Pune,Auto,organic_app,PUN-Z21,high,en,25-34
CPT114148,2026-06-02 19:48:00,Pune,Auto,organic_app,PUN-Z03,low,te,25-34
CPT101795,2026-06-02 19:54:00,Hyderabad,Auto,organic_app,HYD-Z16,high,kn,25-34
CPT114261,2026-06-02 20:04:00,Pune,Auto,referral,PUN-Z10,mid,hi,25-34
CPT115178,2026-06-02 20:07:00,Bangalore,ERickshaw,paid_digital,BAN-Z24,mid,te,25-34
CPT118551,2026-06-02 20:11:00,Delhi,ERickshaw,organic_app,DEL-Z12,low,kn,25-34
CPT113109,2026-06-02 20:12:00,Pune,Cab,paid_digital,PUN-Z18,mid,hi,25-34
CPT108022,2026-06-02 20:19:00,Pune,ERickshaw,organic_app,PUN-Z07,high,en,35-44
CPT112363,2026-06-02 20:28:00,Pune,Auto,referral,PUN-Z04,high,te,25-34
CPT108852,2026-06-02 20:30:00,Bangalore,Cab,paid_digital,BAN-Z09,high,te,35-44
CPT111080,2026-06-02 20:33:00,Bangalore,Auto,organic_app,BAN-Z20,low,te,25-34
CPT124420,2026-06-02 20:38:00,Delhi,Cab,organic_app,DEL-Z02,mid,en,25-34
CPT113613,2026-06-02 20:46:00,Delhi,Auto,fos_field,DEL-Z19,mid,te,25-34
CPT107240,2026-06-02 20:48:00,Bangalore,Cab,paid_digital,BAN-Z16,low,en,45+
CPT106793,2026-06-02 20:50:00,Bangalore,Cab,referral,BAN-Z22,low,en,45+
CPT116087,2026-06-02 20:57:00,Bangalore,Cab,organic_app,BAN-Z24,mid,hi,45+
CPT100007,2026-06-02 21:01:00,Delhi,Auto,organic_app,DEL-Z15,high,te,25-34
CPT111391,2026-06-02 21:04:00,Delhi,Auto,organic_app,DEL-Z06,mid,mr,35-44
CPT113317,2026-06-02 21:05:00,Delhi,Cab,referral,DEL-Z11,low,te,35-44
CPT104369,2026-06-02 21:07:00,Hyderabad,Auto,organic_app,HYD-Z04,low,mr,35-44
CPT119221,2026-06-02 21:31:00,Bangalore,ERickshaw,organic_app,BAN-Z03,low,en,25-34
CPT114763,2026-06-02 21:36:00,Hyderabad,Auto,gc_telecalling,HYD-Z14,low,kn,35-44
CPT103220,2026-06-02 21:48:00,Pune,Cab,referral,PUN-Z12,high,mr,35-44
CPT120437,2026-06-02 21:55:00,Bangalore,Auto,referral,BAN-Z10,high,mr,35-44
CPT105189,2026-06-03 06:05:00,Delhi,Auto,referral,DEL-Z18,low,hi,18-24
CPT101412,2026-06-03 06:07:00,Bangalore,Cab,referral,BAN-Z10,low,kn,25-34
CPT111348,2026-06-03 06:09:00,Delhi,ERickshaw,organic_app,DEL-Z02,low,en,35-44
CPT103642,2026-06-03 06:11:00,Delhi,Cab,fos_field,DEL-Z11,low,te,18-24
CPT105137,2026-06-03 06:12:00,Hyderabad,Auto,organic_app,HYD-Z04,low,hi,25-34
CPT110349,2026-06-03 06:16:00,Hyderabad,ERickshaw,paid_digital,HYD-Z05,mid,te,25-34
CPT104746,2026-06-03 06:27:00,Pune,ERickshaw,fos_field,PUN-Z15,mid,te,45+
CPT116646,2026-06-03 06:27:00,Bangalore,Auto,referral,BAN-Z16,mid,mr,45+
CPT117209,2026-06-03 06:27:00,Hyderabad,Cab,referral,HYD-Z20,mid,hi,25-34
CPT110550,2026-06-03 06:29:00,Hyderabad,Cab,gc_telecalling,HYD-Z01,high,mr,35-44
CPT117968,2026-06-03 06:51:00,Bangalore,Auto,gc_telecalling,BAN-Z08,high,te,25-34
CPT112734,2026-06-03 06:51:00,Bangalore,Auto,organic_app,BAN-Z13,low,mr,45+
CPT121711,2026-06-03 06:52:00,Delhi,ERickshaw,organic_app,DEL-Z11,low,kn,45+
CPT102745,2026-06-03 06:58:00,Hyderabad,ERickshaw,organic_app,HYD-Z19,low,mr,35-44
CPT124269,2026-06-03 06:59:00,Hyderabad,Cab,organic_app,HYD-Z22,mid,te,35-44
CPT108994,2026-06-03 06:59:00,Delhi,ERickshaw,fos_field,DEL-Z21,mid,kn,35-44
CPT117211,2026-06-03 07:00:00,Delhi,ERickshaw,referral,DEL-Z18,mid,te,18-24
CPT111000,2026-06-03 07:00:00,Delhi,Auto,fos_field,DEL-Z17,mid,mr,25-34
CPT111062,2026-06-03 07:08:00,Hyderabad,Auto,organic_app,HYD-Z07,low,hi,35-44
CPT120363,2026-06-03 07:14:00,Hyderabad,Auto,fos_field,HYD-Z19,low,hi,25-34
CPT110010,2026-06-03 07:20:00,Hyderabad,Cab,organic_app,HYD-Z22,mid,hi,45+
CPT102158,2026-06-03 07:30:00,Delhi,Cab,paid_digital,DEL-Z16,high,mr,25-34
CPT110885,2026-06-03 07:39:00,Pune,Auto,fos_field,PUN-Z16,low,kn,45+
CPT105583,2026-06-03 07:45:00,Pune,Auto,referral,PUN-Z20,low,hi,18-24
CPT102334,2026-06-03 07:58:00,Hyderabad,Auto,fos_field,HYD-Z10,low,hi,18-24
CPT103174,2026-06-03 08:01:00,Pune,Auto,fos_field,PUN-Z11,low,en,18-24
CPT113155,2026-06-03 08:06:00,Bangalore,Cab,fos_field,BAN-Z12,low,en,18-24
CPT111383,2026-06-03 08:07:00,Pune,Auto,referral,PUN-Z09,mid,hi,45+
CPT116327,2026-06-03 08:09:00,Pune,Auto,fos_field,PUN-Z11,mid,te,35-44
CPT120774,2026-06-03 08:22:00,Hyderabad,Cab,referral,HYD-Z02,mid,hi,35-44
CPT112139,2026-06-03 08:33:00,Delhi,Auto,fos_field,DEL-Z04,low,mr,25-34
CPT106956,2026-06-03 08:34:00,Hyderabad,Auto,fos_field,HYD-Z15,low,kn,35-44
CPT109369,2026-06-03 08:40:00,Hyderabad,Auto,paid_digital,HYD-Z07,high,te,45+
CPT113298,2026-06-03 08:47:00,Bangalore,Cab,fos_field,BAN-Z23,high,kn,25-34
CPT122391,2026-06-03 08:51:00,Pune,Auto,paid_digital,PUN-Z19,low,hi,45+
CPT118652,2026-06-03 08:55:00,Pune,Auto,fos_field,PUN-Z19,high,te,45+
CPT104703,2026-06-03 08:56:00,Pune,Auto,referral,PUN-Z03,mid,hi,25-34
CPT123892,2026-06-03 09:00:00,Bangalore,Auto,paid_digital,BAN-Z04,high,mr,25-34
CPT109324,2026-06-03 09:01:00,Delhi,ERickshaw,organic_app,DEL-Z22,low,te,45+
CPT103471,2026-06-03 09:04:00,Pune,Auto,referral,PUN-Z07,low,te,35-44
CPT122723,2026-06-03 09:07:00,Hyderabad,Cab,paid_digital,HYD-Z12,low,mr,25-34
CPT110581,2026-06-03 09:17:00,Bangalore,Auto,organic_app,BAN-Z06,low,te,25-34
CPT120122,2026-06-03 09:34:00,Bangalore,Auto,fos_field,BAN-Z15,low,mr,25-34
CPT124416,2026-06-03 09:42:00,Delhi,ERickshaw,referral,DEL-Z08,low,mr,18-24
CPT110578,2026-06-03 09:47:00,Hyderabad,Cab,fos_field,HYD-Z22,low,kn,25-34
CPT100248,2026-06-03 09:50:00,Hyderabad,Auto,fos_field,HYD-Z02,high,hi,25-34
CPT111338,2026-06-03 09:57:00,Pune,Auto,referral,PUN-Z06,low,te,25-34
CPT120101,2026-06-03 09:59:00,Bangalore,Auto,fos_field,BAN-Z07,high,hi,25-34
CPT110386,2026-06-03 10:01:00,Delhi,ERickshaw,organic_app,DEL-Z10,mid,te,25-34
CPT100279,2026-06-03 10:01:00,Hyderabad,Cab,fos_field,HYD-Z14,mid,kn,35-44
