captain_id,decision_ts,final_status,last_stage_reached,docs_cleared
CPT107817,,dropped_in_docs,RC,1
CPT121977,,dropped_in_docs,RC,1
CPT120438,,in_progress,INSURANCE,5
CPT104860,,dropped_in_docs,RC,1
CPT101772,,dropped_in_docs,PERMIT,3
CPT121464,,dropped_in_docs,AADHAAR,2
CPT117522,,dropped_in_docs,DL,0
CPT124456,,dropped_in_docs,RC,1
CPT104560,2026-06-29 15:00:51.614918057,approved,,6
CPT112897,,dropped_in_docs,RC,1
CPT115323,,dropped_in_docs,PERMIT,3
CPT113261,,dropped_in_docs,RC,1
CPT102017,,dropped_in_docs,DL,0
CPT100434,,dropped_in_docs,RC,1
CPT102750,,dropped_in_docs,PERMIT,3
CPT113430,2026-06-23 20:41:03.246100350,approved,,6
CPT114954,,dropped_in_docs,RC,1
CPT123528,,dropped_in_docs,PERMIT,3
CPT113278,,dropped_in_docs,RC,1
CPT117062,,in_progress,FITNESS,4
CPT117141,,dropped_in_docs,DL,0
CPT123672,2026-06-26 09:53:49.698521172,approved,,6
CPT119814,2026-06-27 08:12:02.219289117,approved,,6
CPT105271,,dropped_in_docs,RC,1
CPT108762,,dropped_in_docs,AADHAAR,2
CPT102937,2026-06-30 10:09:34.958773479,rejected,vehicle_age_policy,6
CPT122750,,dropped_in_docs,AADHAAR,2
CPT110973,2026-06-28 23:12:43.212112150,approved,,6
CPT124160,,dropped_in_docs,FITNESS,4
CPT100081,,in_progress,INSURANCE,5
CPT116555,2026-06-27 00:04:28.965527084,approved,,6
CPT120846,,dropped_in_docs,FITNESS,4
CPT116446,,in_progress,INSURANCE,5
CPT107216,,dropped_in_docs,RC,1
CPT120480,,dropped_in_docs,PERMIT,3
CPT106803,,in_progress,FITNESS,4
CPT104821,,dropped_in_docs,PERMIT,3
CPT113423,,dropped_in_docs,AADHAAR,2
CPT108998,,dropped_in_docs,DL,0
CPT118694,,in_progress,INSURANCE,5
CPT123536,,dropped_in_docs,RC,1
CPT119120,,in_progress,PERMIT,3
CPT110938,,dropped_in_docs,DL,0
CPT114775,,dropped_in_docs,DL,0
CPT114346,,dropped_in_docs,PERMIT,3
CPT123992,,dropped_in_docs,RC,1
CPT102333,,dropped_in_docs,DL,0
CPT106051,,dropped_in_docs,INSURANCE,5
CPT112575,,dropped_in_docs,PERMIT,3
CPT124467,2026-06-24 19:47:35.151973345,approved,,5
CPT109894,2026-06-27 15:22:03.908709548,rejected,doc_authenticity_flag,6
CPT100982,2026-06-25 21:34:42.358025939,approved,,6
CPT115099,,in_progress,AADHAAR,2
CPT111635,,dropped_in_docs,DL,0
CPT117374,,dropped_in_docs,PERMIT,3
CPT122233,2026-06-24 11:55:53.071117086,approved,,6
CPT109111,,dropped_in_docs,RC,1
CPT115247,,dropped_in_docs,RC,1
CPT107249,2026-06-25 16:47:25.544203875,approved,,6
CPT113718,2026-06-26 12:32:37.133423980,approved,,6
CPT117459,2026-06-28 03:48:00.320012800,approved,,6
CPT104418,2026-06-26 23:20:16.031621996,approved,,5
CPT106442,,dropped_in_docs,DL,0
CPT110041,2026-06-26 19:59:57.161977213,approved,,6
CPT106555,,dropped_in_docs,FITNESS,4
CPT114100,2026-06-26 14:47:56.583993450,approved,,5
CPT113529,,dropped_in_docs,RC,1
CPT103743,,in_progress,INSURANCE,5
CPT106958,,dropped_in_docs,RC,1
CPT104751,,in_progress,PERMIT,3
CPT124223,,dropped_in_docs,AADHAAR,2
CPT118371,,dropped_in_docs,RC,1
CPT118043,,dropped_in_docs,AADHAAR,2
CPT101797,,in_progress,PERMIT,3
CPT114540,,dropped_in_docs,RC,1
CPT107083,,dropped_in_docs,DL,0
CPT106353,,dropped_in_docs,RC,1
CPT108172,,in_progress,PERMIT,3
CPT117348,,dropped_in_docs,RC,1
CPT120194,,dropped_in_docs,RC,1
CPT102484,2026-06-25 07:26:31.508109575,approved,,6
CPT111769,2026-06-26 16:58:49.392339548,approved,,6
CPT121771,,dropped_in_docs,RC,1
CPT118116,,dropped_in_docs,PERMIT,3
CPT113553,2026-06-28 14:34:51.846881695,approved,,6
CPT123893,,in_progress,INSURANCE,5
CPT101205,,dropped_in_docs,RC,1
CPT116316,,in_progress,INSURANCE,5
CPT113277,,in_progress,INSURANCE,5
CPT122830,,in_progress,FITNESS,4
CPT107059,,dropped_in_docs,DL,0
CPT102083,2026-06-26 05:14:57.686935940,approved,,5
CPT105477,,in_progress,PERMIT,3
CPT114821,,dropped_in_docs,RC,1
CPT100401,,dropped_in_docs,DL,0
CPT107275,,dropped_in_docs,RC,1
CPT118750,2026-06-26 10:38:34.949362212,approved,,6
CPT112512,,in_progress,PERMIT,3
CPT115852,,in_progress,PERMIT,3
CPT109867,,dropped_in_docs,DL,0
CPT122817,,dropped_in_docs,AADHAAR,2
CPT123155,2026-06-25 17:26:41.520212241,approved,,5
CPT110326,,dropped_in_docs,DL,0
CPT122970,,dropped_in_docs,AADHAAR,2
CPT120654,,dropped_in_docs,DL,0
CPT103187,2026-06-28 02:40:57.447312186,approved,,6
CPT121005,,dropped_in_docs,DL,0
CPT104447,,dropped_in_docs,AADHAAR,2
CPT116080,2026-06-29 04:00:26.259166721,approved,,6
CPT102403,,dropped_in_docs,RC,1
CPT124822,,dropped_in_docs,AADHAAR,2
CPT108802,,dropped_in_docs,FITNESS,4
CPT106538,2026-06-26 19:47:20.247705127,approved,,6
CPT119507,2026-06-25 06:22:44.037250827,approved,,5
CPT118770,,dropped_in_docs,RC,1
CPT103582,,dropped_in_docs,RC,1
CPT119846,,dropped_in_docs,RC,1
CPT114612,,dropped_in_docs,FITNESS,4
CPT108879,,dropped_in_docs,DL,0
CPT120477,2026-06-27 19:55:12.275551082,rejected,doc_authenticity_flag,6
CPT116886,,dropped_in_docs,FITNESS,4
CPT121184,2026-06-25 17:23:50.549924972,approved,,5
CPT109916,,dropped_in_docs,PERMIT,3
CPT106035,,dropped_in_docs,AADHAAR,2
CPT104227,2026-06-30 03:46:24.597203910,rejected,duplicate_captain,6
CPT116838,,dropped_in_docs,DL,0
CPT114387,,in_progress,INSURANCE,5
CPT106960,,dropped_in_docs,RC,1
CPT116054,,dropped_in_docs,AADHAAR,2
CPT107262,,dropped_in_docs,RC,1
CPT102388,,dropped_in_docs,RC,1
CPT121795,,in_progress,FITNESS,4
CPT121510,,dropped_in_docs,RC,1
CPT115502,,dropped_in_docs,RC,1
CPT103099,,dropped_in_docs,RC,1
CPT114254,,dropped_in_docs,RC,1
CPT120578,,in_progress,INSURANCE,5
CPT101674,,in_progress,INSURANCE,5
CPT114088,,dropped_in_docs,RC,1
CPT109925,,dropped_in_docs,DL,0
CPT120144,2026-06-24 20:14:34.273959985,approved,,5
CPT106597,,dropped_in_docs,RC,1
CPT121414,,dropped_in_docs,RC,1
CPT103427,,dropped_in_docs,DL,0
CPT109009,,dropped_in_docs,FITNESS,4
CPT105302,,in_progress,FITNESS,4
CPT110835,,dropped_in_docs,FITNESS,4
CPT122904,,in_progress,RC,1
CPT113678,,in_progress,FITNESS,4
CPT104845,2026-06-26 22:43:52.748871722,approved,,6
CPT103682,,in_progress,INSURANCE,5
CPT108641,,dropped_in_docs,AADHAAR,2
CPT118906,,in_progress,FITNESS,4
CPT106898,,in_progress,INSURANCE,5
CPT120135,,dropped_in_docs,RC,1
CPT100778,,in_progress,INSURANCE,5
CPT104766,,dropped_in_docs,PERMIT,3
CPT124348,2026-06-28 14:12:24.967336468,approved,,6
CPT121076,2026-06-25 02:32:03.386006373,approved,,5
CPT101093,,in_progress,INSURANCE,5
CPT108139,,dropped_in_docs,RC,1
CPT103425,,dropped_in_docs,DL,0
CPT108495,2026-06-29 22:36:26.684681523,approved,,6
CPT114649,2026-06-27 17:58:15.444186767,rejected,duplicate_captain,6
CPT118246,2026-06-27 22:01:54.650987065,approved,,6
CPT105728,,in_progress,FITNESS,4
CPT102314,,dropped_in_docs,DL,0
CPT116298,,in_progress,INSURANCE,5
CPT118230,,dropped_in_docs,INSURANCE,5
CPT104071,,dropped_in_docs,AADHAAR,2
CPT115399,,dropped_in_docs,RC,1
CPT114713,,dropped_in_docs,PERMIT,3
CPT117844,,dropped_in_docs,DL,0
CPT100113,,dropped_in_docs,PERMIT,3
CPT114970,,in_progress,FITNESS,4
CPT101079,2026-06-27 20:47:15.456326145,approved,,6
CPT120218,2026-06-26 20:43:17.347418334,approved,,6
CPT121092,,dropped_in_docs,DL,0
CPT119041,,dropped_in_docs,DL,0
CPT102603,2026-06-25 15:31:09.293312918,approved,,5
CPT117094,,dropped_in_docs,RC,1
CPT102733,,dropped_in_docs,RC,1
CPT117089,,dropped_in_docs,AADHAAR,2
CPT106786,,dropped_in_docs,RC,1
CPT102618,,in_progress,PERMIT,3
CPT115217,,dropped_in_docs,FITNESS,4
CPT111326,,dropped_in_docs,AADHAAR,2
CPT123868,2026-06-25 16:25:53.005783530,rejected,vehicle_age_policy,6
CPT122685,,in_progress,AADHAAR,2
CPT109882,,dropped_in_docs,FITNESS,4
CPT103569,,dropped_in_docs,RC,1
CPT105098,,dropped_in_docs,PERMIT,3
CPT119497,2026-06-27 23:19:22.917863395,approved,,6
CPT116085,2026-06-26 21:27:06.738290481,approved,,6
CPT120703,2026-06-25 10:45:08.270568034,approved,,6
CPT110492,2026-06-25 02:03:57.636792445,approved,,6
CPT108931,,in_progress,PERMIT,3
CPT101743,,dropped_in_docs,AADHAAR,2
CPT112927,,dropped_in_docs,RC,1
CPT115092,,in_progress,INSURANCE,5
CPT101579,,dropped_in_docs,DL,0
CPT113705,,in_progress,PERMIT,3
CPT118422,,dropped_in_docs,AADHAAR,2
CPT116724,2026-06-27 05:43:24.375680377,approved,,6
CPT100932,,in_progress,PERMIT,3
CPT111693,,dropped_in_docs,AADHAAR,2
CPT124942,,in_progress,INSURANCE,5
CPT112733,,dropped_in_docs,RC,1
CPT124785,2026-06-28 04:10:09.877042828,approved,,5
CPT122668,,in_progress,FITNESS,4
CPT109871,,in_progress,AADHAAR,2
CPT124816,,dropped_in_docs,RC,1
CPT119426,,dropped_in_docs,PERMIT,3
CPT109780,,dropped_in_docs,RC,1
CPT113490,,dropped_in_docs,AADHAAR,2
CPT104906,,dropped_in_docs,PERMIT,3
CPT119799,,in_progress,FITNESS,4
CPT100198,,in_progress,FITNESS,4
CPT104778,,dropped_in_docs,AADHAAR,2
CPT103514,,dropped_in_docs,PERMIT,3
CPT108256,,dropped_in_docs,DL,0
CPT109993,,dropped_in_docs,DL,0
CPT113760,2026-06-25 07:21:26.570053164,approved,,5
CPT100790,,in_progress,FITNESS,4
CPT118192,,dropped_in_docs,DL,0
CPT108593,,dropped_in_docs,RC,1
CPT100373,,in_progress,PERMIT,3
CPT120183,,dropped_in_docs,RC,1
CPT120277,,in_progress,FITNESS,4
CPT108862,2026-06-30 19:52:08.959533242,approved,,6
CPT106019,,dropped_in_docs,RC,1
CPT113419,,dropped_in_docs,RC,1
CPT111855,,in_progress,INSURANCE,5
CPT111343,,dropped_in_docs,RC,1
CPT102181,2026-06-28 19:09:59.665185584,approved,,6
CPT109533,,dropped_in_docs,RC,1
CPT107702,,in_progress,RC,1
CPT105417,,dropped_in_docs,RC,1
CPT111317,,in_progress,RC,1
CPT101254,,in_progress,FITNESS,4
CPT122977,,in_progress,INSURANCE,5
CPT116551,,in_progress,FITNESS,4
CPT117683,,dropped_in_docs,RC,1
CPT107487,,dropped_in_docs,PERMIT,3
CPT109229,,dropped_in_docs,RC,1
CPT118827,,dropped_in_docs,DL,0
CPT114381,,dropped_in_docs,FITNESS,4
CPT120530,,in_progress,INSURANCE,5
CPT107069,,in_progress,PERMIT,3
CPT103535,,in_progress,INSURANCE,5
CPT106635,2026-06-29 01:42:33.712687108,approved,,6
CPT100622,2026-06-28 08:52:43.342198136,rejected,vehicle_age_policy,6
CPT121898,,in_progress,INSURANCE,5
CPT124975,2026-06-29 20:12:58.093726402,approved,,6
CPT100296,,dropped_in_docs,RC,1
CPT117793,,dropped_in_docs,PERMIT,3
CPT114835,,in_progress,PERMIT,3
CPT115236,,in_progress,FITNESS,4
CPT106621,,dropped_in_docs,PERMIT,3
CPT120296,,in_progress,FITNESS,4
CPT106617,,dropped_in_docs,PERMIT,3
CPT100812,,dropped_in_docs,AADHAAR,2
CPT122081,2026-06-26 04:30:20.710422852,approved,,6
CPT112703,,dropped_in_docs,RC,1
CPT124727,,dropped_in_docs,FITNESS,4
CPT112071,,in_progress,PERMIT,3
CPT121992,,in_progress,INSURANCE,5
CPT112150,2026-06-27 10:58:31.236854454,approved,,6
CPT117612,,dropped_in_docs,PERMIT,3
CPT109756,,in_progress,AADHAAR,2
CPT115500,,in_progress,PERMIT,3
CPT117132,2026-06-26 11:19:55.266305616,approved,,5
CPT123229,,dropped_in_docs,RC,1
CPT111869,,in_progress,PERMIT,3
CPT116149,2026-06-26 13:07:09.925321761,approved,,6
CPT106181,,in_progress,INSURANCE,5
CPT113938,,in_progress,FITNESS,4
CPT109342,,in_progress,FITNESS,4
CPT110800,,dropped_in_docs,DL,0
CPT120026,,in_progress,RC,1
CPT109386,2026-06-30 10:02:16.853258810,approved,,6
CPT122523,,in_progress,INSURANCE,5
CPT117418,,dropped_in_docs,DL,0
CPT108786,,in_progress,PERMIT,3
CPT116787,,dropped_in_docs,RC,1
CPT102781,,dropped_in_docs,DL,0
CPT116235,,in_progress,FITNESS,4
CPT110253,2026-06-27 00:12:35.075963730,approved,,5
CPT103777,,in_progress,PERMIT,3
CPT120860,,in_progress,INSURANCE,5
CPT122132,2026-06-26 09:52:14.664770863,approved,,6
CPT107828,,in_progress,RC,1
CPT118608,,in_progress,PERMIT,3
CPT116803,,dropped_in_docs,AADHAAR,2
CPT105649,,dropped_in_docs,DL,0
CPT109235,,dropped_in_docs,RC,1
CPT117255,,dropped_in_docs,DL,0
CPT105910,,dropped_in_docs,RC,1
CPT108948,,dropped_in_docs,RC,1
CPT109070,,in_progress,INSURANCE,5
CPT109040,,in_progress,RC,1
CPT108259,,in_progress,FITNESS,4
CPT106405,,in_progress,FITNESS,4
CPT112309,,dropped_in_docs,RC,1
CPT114184,2026-06-27 13:55:14.070420983,approved,,6
CPT112805,2026-06-26 20:51:37.123899741,approved,,6
CPT114224,,in_progress,FITNESS,4
CPT119346,,in_progress,FITNESS,4
CPT116251,,dropped_in_docs,DL,0
CPT102183,,dropped_in_docs,RC,1
CPT105640,,in_progress,PERMIT,3
CPT124469,,dropped_in_docs,AADHAAR,2
CPT101259,,in_progress,INSURANCE,5
CPT119073,,dropped_in_docs,RC,1
CPT124861,2026-06-26 21:05:25.031756775,approved,,5
CPT113862,2026-06-27 16:40:35.551864708,approved,,6
CPT124196,,in_progress,FITNESS,4
CPT114210,,in_progress,PERMIT,3
CPT113551,2026-06-26 02:40:42.072624403,approved,,5
CPT104865,,dropped_in_docs,RC,1
CPT123658,,in_progress,FITNESS,4
CPT117000,,dropped_in_docs,DL,0
CPT101445,2026-06-30 04:16:00.852580439,approved,,6
CPT105481,,in_progress,INSURANCE,5
CPT116931,,dropped_in_docs,RC,1
CPT104220,2026-06-27 20:54:25.164664518,approved,,6
CPT122781,,dropped_in_docs,RC,1
CPT118050,,in_progress,RC,1
CPT120074,,dropped_in_docs,RC,1
CPT107360,,dropped_in_docs,DL,0
CPT120389,2026-06-27 05:02:02.113169371,approved,,6
CPT124020,,in_progress,PERMIT,3
CPT119136,,in_progress,FITNESS,4
CPT107863,,in_progress,INSURANCE,5
CPT123568,,in_progress,PERMIT,3
CPT116737,2026-06-27 08:41:09.168101981,approved,,5
CPT113895,,dropped_in_docs,RC,1
CPT106728,,in_progress,FITNESS,4
CPT106284,2026-06-30 00:45:38.536966288,approved,,6
CPT103407,,in_progress,FITNESS,4
CPT112547,,dropped_in_docs,RC,1
CPT106017,2026-06-26 10:50:27.926046713,approved,,6
CPT102298,,in_progress,FITNESS,4
CPT110496,,in_progress,RC,1
CPT109680,2026-06-29 04:07:59.192438142,approved,,6
CPT111076,,dropped_in_docs,RC,1
CPT106962,,in_progress,FITNESS,4
CPT103448,,in_progress,RC,1
CPT101080,,in_progress,FITNESS,4
CPT122689,,in_progress,RC,1
CPT104744,,in_progress,FITNESS,4
CPT106971,,in_progress,PERMIT,3
CPT109940,,in_progress,RC,1
CPT106228,,in_progress,RC,1
CPT106252,,in_progress,RC,1
CPT113334,,in_progress,RC,1
CPT103913,,in_progress,AADHAAR,2
CPT109021,,dropped_in_docs,RC,1
CPT106585,,in_progress,INSURANCE,5
CPT103058,,dropped_in_docs,RC,1
CPT107549,,in_progress,RC,1
CPT107346,,dropped_in_docs,DL,0
CPT115883,2026-06-29 01:20:06.531826267,approved,,6
CPT101751,,dropped_in_docs,DL,0
CPT121626,,dropped_in_docs,RC,1
CPT110354,,in_progress,PERMIT,3
CPT103250,,dropped_in_docs,AADHAAR,2
CPT104606,,dropped_in_docs,DL,0
CPT124715,,dropped_in_docs,RC,1
CPT108960,,in_progress,FITNESS,4
CPT110273,,in_progress,AADHAAR,2
CPT109449,,in_progress,RC,1
CPT107104,,dropped_in_docs,DL,0
CPT100239,,in_progress,INSURANCE,5
CPT116502,,dropped_in_docs,DL,0
CPT109278,2026-06-29 21:09:07.361926583,approved,,6
CPT119266,,dropped_in_docs,RC,1
CPT114194,,in_progress,PERMIT,3
CPT110615,2026-06-30 01:18:31.755078837,approved,,6
CPT107619,,in_progress,INSURANCE,5
CPT123088,,dropped_in_docs,DL,0
CPT112294,,dropped_in_docs,DL,0
CPT108151,,in_progress,PERMIT,3
CPT103710,2026-06-29 19:35:54.635332791,approved,,6
CPT124381,,in_progress,,6
CPT108305,2026-06-28 10:51:13.543927463,approved,,6
CPT119778,2026-06-29 01:19:01.305285067,approved,,5
CPT109896,2026-06-29 21:27:04.141826647,approved,,5
CPT111284,,dropped_in_docs,RC,1
CPT116442,,in_progress,RC,1
CPT100130,2026-06-28 10:34:45.770025152,rejected,background_check_failed,5
CPT111798,,in_progress,RC,1
CPT105532,,in_progress,AADHAAR,2
CPT101653,,in_progress,PERMIT,3
CPT117994,,in_progress,AADHAAR,2
CPT122934,2026-06-27 22:51:19.930955666,approved,,5
CPT113859,,in_progress,RC,1
CPT103952,2026-06-26 01:00:00.169774408,rejected,vehicle_age_policy,6
CPT107235,,in_progress,PERMIT,3
CPT103334,,dropped_in_docs,DL,0
CPT109176,,dropped_in_docs,RC,1
CPT100943,,in_progress,INSURANCE,5
CPT101776,,in_progress,FITNESS,4
CPT108403,,in_progress,RC,1
CPT122535,,in_progress,AADHAAR,2
CPT106719,2026-06-29 15:32:30.834653236,approved,,6
CPT101226,,in_progress,FITNESS,4
CPT118924,,in_progress,INSURANCE,5
CPT111139,,dropped_in_docs,RC,1
CPT102612,,in_progress,INSURANCE,5
CPT103561,2026-06-27 02:48:06.602901791,approved,,6
CPT122051,,dropped_in_docs,RC,1
CPT112310,2026-06-30 11:49:27.915200259,approved,,6
CPT109015,,in_progress,PERMIT,3
CPT111784,,in_progress,PERMIT,3
CPT123044,,dropped_in_docs,RC,1
CPT104419,,in_progress,AADHAAR,2
CPT112111,,in_progress,AADHAAR,2
CPT112699,,in_progress,INSURANCE,5
CPT112744,,in_progress,PERMIT,3
CPT109477,,in_progress,FITNESS,4
CPT106320,2026-06-27 07:26:55.783572969,approved,,5
CPT102506,,in_progress,PERMIT,3
CPT102530,,in_progress,PERMIT,3
CPT112673,,in_progress,FITNESS,4
CPT101836,,in_progress,PERMIT,3
CPT123784,,in_progress,AADHAAR,2
CPT108248,,dropped_in_docs,DL,0
CPT107389,,in_progress,RC,1
CPT116606,,in_progress,PERMIT,3
CPT107089,,dropped_in_docs,RC,1
CPT112486,,dropped_in_docs,DL,0
CPT111570,,in_progress,DL,0
CPT124790,,in_progress,FITNESS,4
CPT123613,2026-06-29 17:38:59.827451446,approved,,6
CPT116613,,in_progress,PERMIT,3
CPT108598,,dropped_in_docs,DL,0
CPT120698,,in_progress,PERMIT,3
CPT101989,,in_progress,PERMIT,3
CPT111840,,in_progress,PERMIT,3
CPT121866,,dropped_in_docs,DL,0
CPT100488,2026-06-30 20:52:53.958836332,approved,,6
CPT112026,,in_progress,FITNESS,4
CPT119939,,in_progress,AADHAAR,2
CPT105343,,dropped_in_docs,RC,1
CPT110794,,in_progress,INSURANCE,5
CPT101464,,dropped_in_docs,RC,1
CPT116889,2026-06-29 03:29:54.453481429,approved,,6
CPT120940,,in_progress,FITNESS,4
CPT113605,,in_progress,RC,1
CPT118688,,in_progress,PERMIT,3
CPT124221,2026-06-29 06:16:42.121886360,approved,,6
CPT103853,,dropped_in_docs,DL,0
CPT101861,,in_progress,AADHAAR,2
CPT105430,,in_progress,FITNESS,4
CPT100076,,in_progress,PERMIT,3
CPT100810,,dropped_in_docs,RC,1
CPT114869,,in_progress,FITNESS,4
CPT104678,,in_progress,INSURANCE,5
CPT119736,,in_progress,INSURANCE,5
CPT124480,,dropped_in_docs,DL,0
CPT107757,2026-06-26 13:38:46.019976598,approved,,5
CPT118504,,in_progress,FITNESS,4
CPT115874,,in_progress,FITNESS,4
CPT104218,,in_progress,PERMIT,3
CPT110163,,in_progress,RC,1
CPT103976,,in_progress,PERMIT,3
CPT100809,,in_progress,RC,1
CPT120772,,dropped_in_docs,DL,0
CPT108707,,in_progress,PERMIT,3
CPT121748,,in_progress,FITNESS,4
CPT102847,,in_progress,INSURANCE,5
CPT108605,,in_progress,FITNESS,4
CPT101404,,in_progress,INSURANCE,5
CPT104573,,in_progress,RC,1
CPT123740,,in_progress,AADHAAR,2
CPT106964,,in_progress,RC,1
CPT102002,,in_progress,AADHAAR,2
CPT114023,,in_progress,RC,1
CPT104545,,in_progress,INSURANCE,5
CPT123518,,in_progress,RC,1
CPT113803,,dropped_in_docs,RC,1
CPT120600,,in_progress,FITNESS,4
CPT117782,,in_progress,INSURANCE,5
CPT112844,,in_progress,PERMIT,3
CPT112230,,in_progress,INSURANCE,5
CPT105866,,dropped_in_docs,RC,1
CPT114030,,in_progress,PERMIT,3
CPT120922,,dropped_in_docs,RC,1
CPT115872,,in_progress,PERMIT,3
CPT117398,2026-06-27 19:13:34.838535500,approved,,6
CPT106058,,in_progress,,6
CPT119282,,in_progress,PERMIT,3
CPT114054,,in_progress,PERMIT,3
CPT122377,,dropped_in_docs,RC,1
CPT114582,,in_progress,RC,1
CPT103305,2026-06-27 10:51:25.500227764,approved,,6
CPT105480,,in_progress,PERMIT,3
CPT122201,,in_progress,PERMIT,3
CPT116751,,in_progress,FITNESS,4
CPT101818,,in_progress,PERMIT,3
CPT110486,,in_progress,PERMIT,3
CPT120276,,dropped_in_docs,RC,1
CPT106616,,dropped_in_docs,RC,1
CPT112290,,in_progress,INSURANCE,5
CPT115234,,in_progress,AADHAAR,2
CPT120232,,in_progress,RC,1
CPT104946,2026-06-27 03:30:09.533107695,approved,,6
CPT121465,2026-06-30 20:19:48.294526868,approved,,6
CPT110054,2026-06-30 12:37:01.056329541,rejected,doc_authenticity_flag,6
CPT110819,,in_progress,INSURANCE,5
CPT104250,,in_progress,INSURANCE,5
CPT117995,2026-06-26 08:53:23.058193116,approved,,6
CPT109202,2026-06-29 12:33:04.578897665,rejected,doc_authenticity_flag,6
CPT102251,2026-06-28 12:01:02.887654926,approved,,5
CPT120409,,in_progress,PERMIT,3
CPT102639,,in_progress,PERMIT,3
CPT116277,,in_progress,FITNESS,4
CPT117430,,in_progress,RC,1
CPT121388,,dropped_in_docs,RC,1
CPT104493,,in_progress,RC,1
CPT111101,,in_progress,RC,1
CPT111026,,in_progress,FITNESS,4
CPT120384,,in_progress,PERMIT,3
CPT100412,,in_progress,INSURANCE,5
CPT103009,,in_progress,INSURANCE,5
CPT123474,,dropped_in_docs,RC,1
CPT118129,,in_progress,RC,1
CPT110433,2026-06-28 23:30:06.527368084,approved,,6
CPT112798,,in_progress,AADHAAR,2
CPT116546,,in_progress,INSURANCE,5
CPT107093,,in_progress,PERMIT,3
CPT120394,,in_progress,RC,1
CPT115070,,in_progress,PERMIT,3
CPT108917,,in_progress,RC,1
CPT108148,,dropped_in_docs,RC,1
CPT120420,2026-06-29 18:39:19.394998775,rejected,duplicate_captain,5
CPT124907,2026-06-30 20:13:27.249675184,approved,,5
CPT102610,2026-06-30 21:26:14.818450857,approved,,5
CPT123824,2026-06-27 22:23:12.277697488,approved,,5
CPT111664,,in_progress,RC,1
CPT114791,,in_progress,RC,1
CPT100942,,in_progress,AADHAAR,2
CPT124663,,in_progress,PERMIT,3
CPT114093,,dropped_in_docs,DL,0
CPT106006,,in_progress,RC,1
CPT105715,2026-06-27 13:15:12.115825634,rejected,duplicate_captain,5
CPT119713,,in_progress,INSURANCE,5
CPT112245,2026-06-30 10:54:52.145249245,approved,,5
CPT123974,,in_progress,RC,1
CPT124622,,dropped_in_docs,DL,0
CPT111929,,in_progress,PERMIT,3
CPT116832,,in_progress,DL,0
CPT116509,,in_progress,DL,0
CPT108198,,in_progress,AADHAAR,2
CPT106372,,in_progress,FITNESS,4
CPT109838,,in_progress,RC,1
CPT112047,,dropped_in_docs,DL,0
CPT122371,,in_progress,RC,1
CPT109411,,dropped_in_docs,DL,0
CPT110617,,in_progress,AADHAAR,2
CPT123598,,in_progress,AADHAAR,2
CPT124520,,dropped_in_docs,DL,0
CPT106210,,in_progress,RC,1
CPT104472,,in_progress,PERMIT,3
CPT111822,2026-06-27 06:15:44.198267729,approved,,6
CPT124268,,in_progress,RC,1
CPT110827,2026-06-30 13:50:00.211312468,approved,,6
CPT121212,,dropped_in_docs,DL,0
CPT124737,,in_progress,FITNESS,4
CPT115982,,in_progress,RC,1
CPT104873,,dropped_in_docs,DL,0
CPT109631,,in_progress,RC,1
CPT100134,,in_progress,RC,1
CPT121343,,in_progress,PERMIT,3
CPT119474,,in_progress,FITNESS,4
CPT103991,,in_progress,FITNESS,4
CPT107867,,in_progress,RC,1
CPT118032,,in_progress,DL,0
CPT122203,,dropped_in_docs,DL,0
CPT103024,,dropped_in_docs,RC,1
CPT103708,,in_progress,,6
CPT119656,,in_progress,RC,1
CPT117487,,in_progress,AADHAAR,2
CPT123738,2026-06-30 10:33:25.951249877,approved,,6
CPT118041,,in_progress,INSURANCE,5
CPT124813,,in_progress,INSURANCE,5
CPT105410,2026-06-28 23:31:07.628319722,approved,,6
CPT102332,2026-06-29 21:20:20.842406554,approved,,6
CPT119119,,in_progress,INSURANCE,5
CPT119758,,in_progress,,6
CPT111695,2026-06-30 01:50:52.951721732,approved,,6
CPT110845,2026-06-29 00:53:32.238878646,approved,,6
CPT123833,,in_progress,RC,1
CPT124621,,in_progress,FITNESS,4
CPT115728,,dropped_in_docs,DL,0
CPT100580,,in_progress,INSURANCE,5
CPT114494,,in_progress,AADHAAR,2
CPT123132,,in_progress,FITNESS,4
CPT107604,,in_progress,RC,1
CPT104434,,in_progress,,6
CPT102819,,in_progress,FITNESS,4
CPT110049,,in_progress,PERMIT,3
CPT106433,,in_progress,RC,1
CPT100149,,dropped_in_docs,DL,0
CPT104121,,in_progress,RC,1
CPT110814,,in_progress,PERMIT,3
CPT115725,,in_progress,RC,1
CPT115087,,in_progress,FITNESS,4
CPT100902,,in_progress,AADHAAR,2
CPT105318,,in_progress,FITNESS,4
CPT110434,,in_progress,FITNESS,4
CPT108892,,in_progress,INSURANCE,5
CPT104915,2026-06-28 20:11:01.379072449,approved,,5
CPT114517,2026-06-29 08:58:41.590728366,approved,,5
CPT100592,,in_progress,AADHAAR,2
CPT124901,,in_progress,RC,1
CPT107188,,in_progress,RC,1
CPT116153,,dropped_in_docs,DL,0
CPT124232,,in_progress,INSURANCE,5
CPT108087,,in_progress,RC,1
CPT116315,,in_progress,RC,1
CPT112937,,in_progress,AADHAAR,2
CPT110728,,in_progress,INSURANCE,5
