event_id,captain_id,doc_type,attempt_no,event_type,event_ts,failure_reason
EV000147226,CPT118214,RC,1,upload_success,2026-05-28 10:21:59.604787720,
EV000147227,CPT118214,RC,1,verification_fail,2026-05-29 12:47:11.963658375,name_mismatch
EV000147228,CPT121676,DL,1,upload_success,2026-05-27 12:01:20.206065409,
EV000147229,CPT121676,DL,1,verification_fail,2026-05-27 21:41:19.387454467,image_blurred
EV000147230,CPT117153,DL,1,upload_success,2026-05-27 08:04:46.274024298,
EV000147231,CPT117153,DL,1,verification_pass,2026-05-27 08:28:11.280390549,
EV000147232,CPT116211,DL,1,upload_success,2026-05-26 23:47:59.062291209,
EV000147233,CPT116211,DL,1,verification_pass,2026-05-27 08:10:45.088853844,
EV000147234,CPT116211,RC,1,upload_success,2026-05-27 19:30:52.405050581,
EV000147235,CPT116211,RC,1,verification_pass,2026-05-28 03:25:02.269392573,
EV000147236,CPT116211,AADHAAR,1,upload_success,2026-05-28 16:36:25.313513645,
EV000147237,CPT116211,AADHAAR,1,verification_fail,2026-05-29 06:37:13.027692525,name_mismatch
EV000147238,CPT116211,AADHAAR,2,upload_success,2026-05-30 08:03:24.092796817,
EV000147239,CPT116211,AADHAAR,2,verification_pass,2026-05-30 11:06:44.031710057,
EV000147240,CPT109187,DL,1,upload_success,2026-05-27 01:25:25.750782174,
EV000147241,CPT109187,DL,1,verification_pass,2026-05-27 03:17:00.531254925,
EV000147242,CPT109187,RC,1,upload_success,2026-05-27 15:23:49.113518172,
EV000147243,CPT109187,RC,1,verification_pass,2026-05-28 06:02:57.333065047,
EV000147244,CPT109187,AADHAAR,1,upload_success,2026-05-28 12:22:50.412217538,
EV000147245,CPT109187,AADHAAR,1,verification_pass,2026-05-28 14:33:58.013831485,
EV000147246,CPT109187,PERMIT,1,upload_success,2026-05-28 21:44:19.409948611,
EV000147247,CPT109187,PERMIT,1,verification_pass,2026-05-29 06:25:31.434463450,
EV000147248,CPT109187,FITNESS,1,upload_success,2026-05-29 17:39:20.494780818,
EV000147249,CPT109187,FITNESS,1,verification_pass,2026-05-29 19:52:11.505496086,
EV000147250,CPT109187,INSURANCE,1,upload_success,2026-05-30 08:11:55.262748673,
EV000147251,CPT109187,INSURANCE,1,verification_fail,2026-05-30 12:12:08.706225458,name_mismatch
EV000147252,CPT109187,INSURANCE,2,upload_success,2026-05-30 22:10:57.338686028,
EV000147253,CPT109187,INSURANCE,2,verification_fail,2026-05-31 11:25:18.768900370,name_mismatch
EV000147254,CPT112337,DL,1,upload_success,2026-05-27 16:48:06.597347864,
EV000147255,CPT112337,DL,1,verification_pass,2026-05-27 22:23:11.513445604,
EV000147256,CPT112337,RC,1,upload_success,2026-05-28 03:27:40.230448125,
EV000147257,CPT112337,RC,1,verification_fail,2026-05-28 05:32:07.312542323,ocr_low_confidence
EV000147258,CPT112337,RC,2,upload_success,2026-05-28 17:43:03.700286031,
EV000147259,CPT112337,RC,2,verification_pass,2026-05-28 23:18:26.539236355,
EV000147260,CPT112337,AADHAAR,1,upload_success,2026-05-29 02:26:43.297453713,
EV000147261,CPT112337,AADHAAR,1,verification_fail,2026-05-29 22:22:24.950026444,document_expired
EV000147262,CPT112337,AADHAAR,2,upload_success,2026-05-30 03:09:14.381008575,
EV000147263,CPT112337,AADHAAR,2,verification_pass,2026-05-30 06:39:37.448977609,
EV000147264,CPT112337,PERMIT,1,upload_success,2026-05-30 15:27:43.333564944,
EV000147265,CPT112337,PERMIT,1,verification_fail,2026-05-30 18:24:32.154540875,document_expired
EV000147266,CPT112337,PERMIT,2,upload_success,2026-05-30 23:33:18.518295256,
EV000147267,CPT112337,PERMIT,2,verification_fail,2026-05-31 01:34:19.599509409,ocr_low_confidence
EV000147268,CPT112337,PERMIT,3,upload_success,2026-05-31 05:12:59.223772150,
EV000147269,CPT112337,PERMIT,3,verification_fail,2026-05-31 09:17:28.353719388,document_expired
EV000147270,CPT120629,DL,1,upload_success,2026-05-26 21:56:36.236983180,
EV000147271,CPT120629,DL,1,verification_pass,2026-05-27 03:56:09.195348690,
EV000147272,CPT120629,RC,1,upload_success,2026-05-27 11:35:58.456455561,
EV000147273,CPT120629,RC,1,verification_fail,2026-05-27 19:41:37.697874309,image_blurred
EV000147274,CPT102852,DL,1,upload_success,2026-05-26 20:00:33.070597577,
EV000147275,CPT102852,DL,1,verification_pass,2026-05-27 02:46:24.847333451,
EV000147276,CPT102852,RC,1,upload_success,2026-05-27 20:59:28.190019607,
EV000147277,CPT102852,RC,1,verification_pass,2026-05-28 05:24:58.149969785,
EV000147278,CPT102852,AADHAAR,1,upload_success,2026-05-28 12:45:16.754121805,
EV000147279,CPT102852,AADHAAR,1,verification_pass,2026-05-28 15:45:36.700041901,
EV000147280,CPT102852,PERMIT,1,upload_success,2026-05-29 00:26:32.562288969,
EV000147281,CPT102852,PERMIT,1,verification_pass,2026-05-29 07:43:31.940499979,
EV000147282,CPT102852,FITNESS,1,upload_success,2026-05-29 12:50:57.148635566,
EV000147283,CPT102852,FITNESS,1,verification_pass,2026-05-29 19:54:16.639650248,
EV000147284,CPT117427,DL,1,upload_success,2026-05-27 09:53:03.742197158,
EV000147285,CPT117427,DL,1,verification_pass,2026-05-27 17:42:31.605434086,
EV000147286,CPT121407,DL,1,upload_success,2026-05-26 22:59:08.377670136,
EV000147287,CPT121407,DL,1,verification_pass,2026-05-26 23:05:23.129738706,
EV000147288,CPT121407,RC,1,upload_success,2026-05-27 19:58:21.571267655,
EV000147289,CPT121407,RC,1,verification_pass,2026-05-28 03:22:37.082209991,
EV000147290,CPT121407,AADHAAR,1,upload_success,2026-05-28 21:32:30.576324713,
EV000147291,CPT121407,AADHAAR,1,verification_pass,2026-05-29 12:30:33.007607658,
EV000147292,CPT121407,PERMIT,1,upload_success,2026-05-29 13:58:51.033191814,
EV000147293,CPT121407,PERMIT,1,verification_fail,2026-05-29 16:53:48.616568107,ocr_low_confidence
EV000147294,CPT121724,DL,1,upload_success,2026-05-27 15:37:10.762269401,
EV000147295,CPT121724,DL,1,verification_pass,2026-05-27 22:08:33.435259542,
EV000147296,CPT121724,RC,1,upload_success,2026-05-28 10:31:30.713073079,
EV000147297,CPT121724,RC,1,verification_pass,2026-05-28 11:33:08.836347587,
EV000147298,CPT121724,AADHAAR,1,upload_success,2026-05-28 17:09:01.381826573,
EV000147299,CPT121724,AADHAAR,1,verification_pass,2026-05-28 21:05:52.285667027,
EV000147300,CPT117735,DL,1,upload_success,2026-05-27 20:44:23.803663221,
EV000147301,CPT117735,DL,1,verification_pass,2026-05-27 23:01:28.855606139,
EV000147302,CPT117735,RC,1,upload_success,2026-05-28 18:22:12.552782485,
EV000147303,CPT117735,RC,1,verification_pass,2026-05-29 13:28:16.217125010,
EV000147304,CPT117735,AADHAAR,1,upload_success,2026-05-30 05:46:08.752834551,
EV000147305,CPT117735,AADHAAR,1,verification_pass,2026-05-30 09:02:05.183021829,
EV000147306,CPT109789,DL,1,upload_success,2026-05-27 01:37:55.747242445,
EV000147307,CPT109789,DL,1,verification_pass,2026-05-27 03:36:59.279437958,
EV000147308,CPT117882,DL,1,upload_success,2026-05-27 12:13:11.138653428,
EV000147309,CPT117882,DL,1,verification_pass,2026-05-27 16:42:30.586381055,
EV000147310,CPT117882,RC,1,upload_success,2026-05-27 23:49:49.218075747,
EV000147311,CPT117882,RC,1,verification_fail,2026-05-28 05:05:12.744352602,name_mismatch
EV000147312,CPT117882,RC,2,upload_success,2026-05-28 08:12:48.963869344,
EV000147313,CPT117882,RC,2,verification_pass,2026-05-28 12:28:25.444011123,
EV000147314,CPT117882,AADHAAR,1,upload_success,2026-05-29 16:02:43.323770973,
EV000147315,CPT117882,AADHAAR,1,verification_pass,2026-05-29 21:20:35.111880692,
EV000147316,CPT117882,FITNESS,1,upload_success,2026-05-30 02:52:38.812412419,
EV000147317,CPT117882,FITNESS,1,verification_fail,2026-05-30 09:45:20.932854857,ocr_low_confidence
EV000147318,CPT103649,DL,1,upload_success,2026-05-26 20:55:00.549764171,
EV000147319,CPT103649,DL,1,verification_pass,2026-05-26 23:13:05.044513338,
EV000147320,CPT103649,RC,1,upload_success,2026-05-27 06:56:06.131652654,
EV000147321,CPT103649,RC,1,verification_fail,2026-05-27 09:28:41.304868913,image_blurred
EV000147322,CPT101066,DL,1,upload_success,2026-05-27 07:23:04.984475170,
EV000147323,CPT101066,DL,1,verification_pass,2026-05-27 20:13:24.210026777,
EV000147324,CPT101066,RC,1,upload_success,2026-05-28 15:13:09.654290404,
EV000147325,CPT101066,RC,1,verification_fail,2026-05-28 19:01:01.439585033,wrong_document_type
EV000147326,CPT107872,DL,1,upload_success,2026-05-27 18:20:23.198049809,
EV000147327,CPT107872,DL,1,verification_fail,2026-05-27 21:48:26.949166323,details_not_legible
EV000147328,CPT107872,DL,2,upload_success,2026-05-28 15:16:20.278359136,
EV000147329,CPT107872,DL,2,verification_pass,2026-05-28 22:55:33.324209261,
EV000147330,CPT107872,RC,1,upload_success,2026-05-29 04:47:38.367460348,
EV000147331,CPT107872,RC,1,verification_fail,2026-05-29 06:00:16.969314045,wrong_document_type
EV000147332,CPT110083,DL,1,upload_success,2026-05-27 05:01:09.747790447,
EV000147333,CPT110083,DL,1,verification_pass,2026-05-27 10:08:34.099064739,
EV000147334,CPT110083,RC,1,upload_success,2026-05-27 12:25:25.729438754,
EV000147335,CPT110083,RC,1,verification_pass,2026-05-27 13:23:39.250817309,
EV000147336,CPT110083,AADHAAR,1,upload_success,2026-05-27 21:33:41.243566141,
EV000147337,CPT110083,AADHAAR,1,verification_fail,2026-05-27 23:24:04.583688953,document_expired
EV000147338,CPT110083,AADHAAR,2,upload_success,2026-05-28 14:47:36.108807911,
EV000147339,CPT110083,AADHAAR,2,verification_pass,2026-05-28 20:58:59.792795925,
EV000147340,CPT107735,DL,1,upload_success,2026-05-27 21:23:51.894359013,
EV000147341,CPT107735,DL,1,verification_pass,2026-05-28 05:05:16.240607325,
EV000147342,CPT107735,RC,1,upload_success,2026-05-28 16:02:01.206395721,
EV000147343,CPT107735,RC,1,verification_pass,2026-05-28 19:21:13.220530105,
EV000147344,CPT107735,AADHAAR,1,upload_success,2026-05-29 04:53:36.164570487,
EV000147345,CPT107735,AADHAAR,1,verification_pass,2026-05-29 09:48:31.984845021,
EV000147346,CPT107735,PERMIT,1,upload_success,2026-05-29 10:35:14.996759117,
EV000147347,CPT107735,PERMIT,1,verification_pass,2026-05-29 15:04:32.996410763,
EV000147348,CPT107735,FITNESS,1,upload_success,2026-05-30 16:45:41.342219021,
EV000147349,CPT107735,FITNESS,1,verification_pass,2026-05-30 21:49:26.778012581,
EV000147350,CPT107735,INSURANCE,1,upload_success,2026-05-31 11:27:58.528109995,
EV000147351,CPT107735,INSURANCE,1,verification_pass,2026-05-31 13:22:51.026170631,
EV000147352,CPT107341,DL,1,upload_success,2026-05-27 01:05:16.465258067,
EV000147353,CPT107341,DL,1,verification_pass,2026-05-27 02:33:27.824624404,
EV000147354,CPT107341,RC,1,upload_success,2026-05-27 11:39:23.987284212,
EV000147355,CPT107341,RC,1,verification_pass,2026-05-27 16:08:00.312621534,
EV000147356,CPT107341,AADHAAR,1,upload_success,2026-05-28 20:05:25.551032901,
EV000147357,CPT107341,AADHAAR,1,verification_pass,2026-05-29 02:32:23.521365370,
EV000147358,CPT120102,DL,1,upload_success,2026-05-27 16:52:24.316992464,
EV000147359,CPT120102,DL,1,verification_fail,2026-05-27 18:16:54.327207574,name_mismatch
EV000147360,CPT124197,DL,1,upload_success,2026-05-27 13:21:29.364016711,
EV000147361,CPT124197,DL,1,verification_pass,2026-05-27 22:30:40.973340560,
EV000147362,CPT116311,DL,1,upload_success,2026-05-27 06:35:30.131901117,
EV000147363,CPT116311,DL,1,verification_pass,2026-05-27 13:20:43.303575295,
EV000147364,CPT116311,RC,1,upload_success,2026-05-28 00:40:48.028598465,
EV000147365,CPT116311,RC,1,verification_pass,2026-05-28 01:46:42.445019989,
EV000147366,CPT113018,DL,1,upload_success,2026-05-27 13:52:16.945666099,
EV000147367,CPT113018,DL,1,verification_pass,2026-05-27 23:39:10.831657237,
EV000147368,CPT113018,RC,1,upload_success,2026-05-28 07:24:49.879021995,
EV000147369,CPT113018,RC,1,verification_pass,2026-05-28 11:54:57.483205824,
EV000147370,CPT113018,AADHAAR,1,upload_success,2026-05-29 02:30:30.493550078,
EV000147371,CPT113018,AADHAAR,1,verification_pass,2026-05-29 10:04:41.663236047,
EV000147372,CPT113018,PERMIT,1,upload_success,2026-05-29 22:26:19.805653757,
EV000147373,CPT113018,PERMIT,1,verification_pass,2026-05-30 03:45:29.575488765,
EV000147374,CPT113018,FITNESS,1,upload_success,2026-05-30 15:59:48.149621792,
EV000147375,CPT113018,FITNESS,1,verification_pass,2026-05-30 22:40:57.443913224,
EV000147376,CPT113018,INSURANCE,1,upload_success,2026-05-31 14:23:11.276248657,
EV000147377,CPT113018,INSURANCE,1,verification_pass,2026-05-31 16:46:11.203863526,
EV000147378,CPT114829,DL,1,upload_success,2026-05-27 19:22:08.128238379,
EV000147379,CPT114829,DL,1,verification_fail,2026-05-28 09:00:37.692979403,name_mismatch
EV000147380,CPT106507,DL,1,upload_success,2026-05-27 00:21:12.281484445,
EV000147381,CPT106507,DL,1,verification_pass,2026-05-27 15:02:11.060513749,
EV000147382,CPT106507,RC,1,upload_success,2026-05-28 00:01:14.961214540,
EV000147383,CPT106507,RC,1,verification_fail,2026-05-28 03:35:05.431257232,document_expired
EV000147384,CPT106507,RC,2,upload_success,2026-05-28 17:10:48.295781253,
EV000147385,CPT106507,RC,2,verification_fail,2026-05-28 22:07:45.767441669,image_blurred
EV000147386,CPT106507,RC,3,upload_success,2026-05-29 13:30:43.275979835,
EV000147387,CPT106507,RC,3,verification_fail,2026-05-29 14:38:12.573678058,duplicate_document
EV000147388,CPT106853,DL,1,upload_success,2026-05-27 03:27:54.711084823,
EV000147389,CPT106853,DL,1,verification_pass,2026-05-28 03:56:16.115446272,
EV000147390,CPT109673,DL,1,upload_success,2026-05-27 08:36:54.399692246,
EV000147391,CPT109673,DL,1,verification_pass,2026-05-27 11:21:03.464100017,
EV000147392,CPT109673,RC,1,upload_success,2026-05-28 04:08:50.242427313,
EV000147393,CPT109673,RC,1,verification_pass,2026-05-28 17:37:12.161058105,
EV000147394,CPT109673,AADHAAR,1,upload_success,2026-05-29 02:59:44.281318736,
EV000147395,CPT109673,AADHAAR,1,verification_pass,2026-05-29 07:45:37.801361949,
EV000147396,CPT109673,PERMIT,1,upload_success,2026-05-30 10:53:57.269889693,
EV000147397,CPT109673,PERMIT,1,verification_pass,2026-05-31 03:05:24.743608435,
EV000147398,CPT109673,FITNESS,1,upload_success,2026-05-31 15:06:27.424905637,
EV000147399,CPT109673,FITNESS,1,verification_pass,2026-06-01 02:21:26.687944707,
EV000147400,CPT102345,DL,1,upload_success,2026-05-27 09:44:46.927745831,
EV000147401,CPT102345,DL,1,verification_pass,2026-05-27 15:33:40.435147368,
EV000147402,CPT102345,RC,1,upload_success,2026-05-27 23:37:58.672527908,
EV000147403,CPT102345,RC,1,verification_fail,2026-05-28 05:24:58.117818330,image_blurred
EV000147404,CPT102345,RC,2,upload_success,2026-05-29 12:07:11.597122755,
EV000147405,CPT102345,RC,2,verification_fail,2026-05-30 02:30:48.783435430,details_not_legible
EV000147406,CPT102631,DL,1,upload_success,2026-05-27 02:49:59.318105553,
EV000147407,CPT102631,DL,1,verification_pass,2026-05-27 05:57:15.048296345,
EV000147408,CPT102631,RC,1,upload_success,2026-05-28 01:22:59.802413077,
EV000147409,CPT102631,RC,1,verification_fail,2026-05-28 09:56:03.380111290,image_blurred
EV000147410,CPT106821,DL,1,upload_success,2026-05-27 09:02:10.821007453,
EV000147411,CPT106821,DL,1,verification_pass,2026-05-27 11:42:36.051772687,
EV000147412,CPT106821,RC,1,upload_success,2026-05-27 13:37:56.842232291,
EV000147413,CPT106821,RC,1,verification_pass,2026-05-27 20:41:09.994636558,
EV000147414,CPT106821,AADHAAR,1,upload_success,2026-05-28 12:36:30.768039646,
EV000147415,CPT106821,AADHAAR,1,verification_pass,2026-05-28 16:03:58.057084395,
EV000147416,CPT106821,PERMIT,1,upload_success,2026-05-29 07:13:24.747297724,
EV000147417,CPT106821,PERMIT,1,verification_pass,2026-05-29 20:47:13.520297980,
EV000147418,CPT110373,DL,1,upload_success,2026-05-27 12:59:13.737723353,
EV000147419,CPT110373,DL,1,verification_pass,2026-05-27 14:57:06.910503909,
EV000147420,CPT110373,RC,1,upload_success,2026-05-27 17:32:56.516341899,
EV000147421,CPT110373,RC,1,verification_pass,2026-05-27 23:37:44.468824051,
EV000147422,CPT110373,AADHAAR,1,upload_success,2026-05-28 01:22:35.357596975,
EV000147423,CPT110373,AADHAAR,1,verification_pass,2026-05-28 08:26:35.705703916,
EV000147424,CPT110373,PERMIT,1,upload_success,2026-05-28 17:19:17.398753399,
EV000147425,CPT110373,PERMIT,1,verification_fail,2026-05-29 01:17:03.204336277,name_mismatch
EV000147426,CPT110373,PERMIT,2,upload_success,2026-05-29 10:59:02.936006708,
EV000147427,CPT110373,PERMIT,2,verification_pass,2026-05-29 17:43:40.172026409,
EV000147428,CPT120443,DL,1,upload_success,2026-05-27 23:44:23.914331004,
EV000147429,CPT120443,DL,1,verification_pass,2026-05-28 00:22:21.149907222,
EV000147430,CPT120443,RC,1,upload_success,2026-05-28 01:18:26.986649139,
EV000147431,CPT120443,RC,1,verification_pass,2026-05-28 16:47:18.693999154,
EV000147432,CPT120443,AADHAAR,1,upload_success,2026-05-29 11:14:57.934606376,
EV000147433,CPT120443,AADHAAR,1,verification_pass,2026-05-29 23:09:43.316443964,
EV000147434,CPT122835,DL,1,upload_success,2026-05-27 03:30:32.281776486,
EV000147435,CPT122835,DL,1,verification_pass,2026-05-27 05:31:55.383476390,
EV000147436,CPT122835,RC,1,upload_success,2026-05-28 04:37:24.587453476,
EV000147437,CPT122835,RC,1,verification_fail,2026-05-28 19:48:07.452486376,name_mismatch
EV000147438,CPT122835,RC,2,upload_success,2026-05-29 15:12:00.162108861,
EV000147439,CPT122835,RC,2,verification_fail,2026-05-29 20:01:19.511828817,ocr_low_confidence
EV000147440,CPT109572,DL,1,upload_success,2026-05-27 10:30:09.511950886,
EV000147441,CPT109572,DL,1,verification_pass,2026-05-28 06:54:01.364658385,
EV000147442,CPT109572,RC,1,upload_success,2026-05-29 06:46:56.312945260,
EV000147443,CPT109572,RC,1,verification_pass,2026-05-29 08:37:56.506965897,
EV000147444,CPT109572,AADHAAR,1,upload_success,2026-05-29 13:06:39.582357386,
EV000147445,CPT109572,AADHAAR,1,verification_pass,2026-05-30 00:50:02.201468184,
EV000147446,CPT107812,DL,1,upload_success,2026-05-27 07:15:21.826465075,
EV000147447,CPT107812,DL,1,verification_fail,2026-05-28 12:12:05.937246898,document_expired
EV000147448,CPT107812,DL,2,upload_success,2026-05-29 01:42:30.934710344,
EV000147449,CPT107812,DL,2,verification_pass,2026-05-29 06:17:15.463414093,
EV000147450,CPT107812,RC,1,upload_success,2026-05-29 11:27:30.609063905,
EV000147451,CPT107812,RC,1,verification_pass,2026-05-29 21:17:07.731368242,
EV000147452,CPT107812,AADHAAR,1,upload_success,2026-05-30 07:16:14.105339118,
EV000147453,CPT107812,AADHAAR,1,verification_pass,2026-05-30 17:50:51.588583312,
EV000147454,CPT107812,PERMIT,1,upload_success,2026-05-31 05:17:53.428207718,
EV000147455,CPT107812,PERMIT,1,verification_pass,2026-05-31 13:02:10.342004882,
EV000147456,CPT107812,FITNESS,1,upload_success,2026-05-31 16:06:55.305748669,
EV000147457,CPT107812,FITNESS,1,verification_fail,2026-06-01 05:58:39.102251927,wrong_document_type
EV000147458,CPT107812,FITNESS,2,upload_success,2026-06-01 20:38:04.870106714,
EV000147459,CPT107812,FITNESS,2,verification_pass,2026-06-01 21:47:13.541360413,
EV000147460,CPT121278,DL,1,upload_success,2026-05-28 12:03:45.676963627,
EV000147461,CPT121278,DL,1,verification_pass,2026-05-28 21:44:58.973860789,
EV000147462,CPT115394,DL,1,upload_success,2026-05-27 10:50:30.955339361,
EV000147463,CPT115394,DL,1,verification_pass,2026-05-27 14:34:11.479556314,
EV000147464,CPT115394,RC,1,upload_success,2026-05-27 19:31:37.656509262,
EV000147465,CPT115394,RC,1,verification_pass,2026-05-27 21:25:15.605654529,
EV000147466,CPT115394,AADHAAR,1,upload_success,2026-05-28 10:36:11.469401470,
EV000147467,CPT115394,AADHAAR,1,verification_pass,2026-05-28 12:33:22.921998550,
EV000147468,CPT115394,PERMIT,1,upload_success,2026-05-28 20:14:05.288109696,
EV000147469,CPT115394,PERMIT,1,verification_pass,2026-05-29 06:18:25.044499240,
EV000147470,CPT115394,FITNESS,1,upload_success,2026-05-30 00:11:36.205090082,
EV000147471,CPT115394,FITNESS,1,verification_fail,2026-05-30 01:33:13.635759416,ocr_low_confidence
EV000147472,CPT115394,FITNESS,2,upload_success,2026-05-30 12:09:04.348195821,
